voice,speaker,text_ja
ATR_b405_053,bg2,「はい、どーぞです」
ATR_b405_054,bg,「…………」
ATR_b405_055,bg,「……あの、今日はもう帰りましょう」
ATR_b405_056,bgm,「……」
ATR_b405_057,bgm,「わたしのお別れ会……？」
ATR_b405_058,bg,「い……イヤですっ」
ATR_b405_059,bgm,「そんなのいらないですっ！」
ATR_b405_060,bgm,「……すみません、夏生さんを放り出してしまって。“足”失格です」
ATR_b405_061,bgm,「どうするんですか？」
ATR_b405_062,bg,「わたしは……夏生さんと共に未来へ歩めません」
ATR_b405_063,bg,「もうすぐお別れしなくちゃいけないんです……」
ATR_b405_064,bg,「……そんなのイヤです」
ATR_b405_065,bg,「なんなんですか、これ……こんなに辛いなら、心なんてない方がよかった」
ATR_b405_066,bg,「……どうしてですか？とってもとっても悲しいのに」
ATR_b405_067,bg,「そんなの、ダメですっ」
ATR_b405_068,bg,「ああ、はい……わたしの方へ手を伸ばしていたので。挟まっていたコンクリートの塊をどけて、救助しました」
ATR_b405_069,bg,「ですがわたしは逃亡中の身でしたので、安全な場所に置き去りに……」
ATR_b405_070,bg,「でも夏生さんの事は、もっと前から知ってました。詩菜様が大事にしてるヒトだという認識でしたが」
ATR_b405_071,bg,「最初見た時、詩菜様が新しいヒューマノイドをお買いになったのかと思いました」
ATR_b405_072,bg,「あんなに小さくて役に立ちそうにない物を、と不可解に思ったものです」
ATR_b405_073,bg,「大きくなりましたね、小さなヒト」
ATR_b405_074,bg,「……その質問は意地悪です。それに、夏生さんには未来があります」
ATR_b405_075,bg,「夏生さんの未来に、わたしはいません」
ATR_b405_076,bg,「……」
ATR_b405_077,bg,「可能性が残されている分、過去よりは価値があります」
ATR_b405_078,bg,「どこですか？」
ATR_b405_079,bg,「……多少は。本当に厄介ですね、心があるって」
ATR_b405_080,bg,「買い物に行くのを忘れていました……」
ATR_b405_081,bgm,「わたしに任せてください！美味しい料理を作って、夏生さんの悲しみばかりの灰色の人生を少しでも彩ります」
ATR_b405_082,bgm,「ラジャーです」
ATR_b405_083,bgm,「……」
ATR_b405_084,bgm,「どこへ行くんですか？」
ATR_b405_085,bgm,「むー……」
ATR_b405_086,bgm,「えっ」
ATR_b405_087,bgm,「そんな昔の事、忘れてしまいました。最近、物忘れがひどいので」
ATR_b405_088,bgm,「あぅぅ……」
ATR_b405_089,bgm,「あぅあぅ…………」
ATR_b405_090,bgm,「え、もうですか。じゃあ……わたしの話はまた後で」
ATR_b405_091,bgm,「いやー、今言いたかったのになー、残念だなー」
ATR_b405_092,bgm,「いえ！　どうぞお構いなく！」
ATR_b405_093,bgm,「潜るのですか？じゃあわたし水着に……」
ATR_b405_094,bgm,「はぁ」
ATR_b405_095,bg,「ラジャーです」
ATR_b405_096,bg2,「わたし、この中に入るの初めてです」
ATR_b405_097,bgm,「……とても狭いですね。夏生さんとくっついちゃいます」
ATR_b405_098,bgm,「もしや、それを狙って……水菜萌部長の参考文献にもこういうのありました。わざとくっつくような状況を作るテクニック……」
ATR_b405_099,bgm,「さすが賢い夏生さん、頭脳プレーですね……」
ATR_b405_100,ev,「軋んでいませんか、この船。随分とお年寄りのようですが、大丈夫なんでしょうか」
ATR_b405_101,ev,「どうして黙ってるんですか？」
ATR_b405_102,ev,「もし壊れても、わたしは平気ですが夏生さんは溺れてしまいます」
ATR_b405_103,ev,「その時はわたしが助けますからね」
ATR_b405_104,ev,「それで、どこへ行くんですか？」
ATR_b405_105,ev,「むー……どこでしょう……お楽しみ……」
ATR_b405_106,ev,「あっ、もしかしてカニですか？きっとそうです！」
ATR_b405_107,ev,「カニは美味しいですからねー。沢山取って帰りましょうね！」
ATR_b405_108,ev,「カニじゃないんですかぁ……」
ATR_b405_109,ev,「詩菜様の最後の命令……」
ATR_b405_110,ev,「……」
ATR_b405_111,ev,「え……はい」
ATR_b405_112,ev,「……さすが夏生さん、華麗な頭脳プレー。惚れ惚れします」
ATR_b405_113,ev,「詩菜様に、こんな風にされました……ぎゅっ」
ATR_b405_114,ev,「はい、なんでしょう」
ATR_b405_115,ev,「はい」
ATR_b405_116,ev,「はい……」
ATR_b405_117,bg,「詩菜様……」
ATR_b405_118,bg,「……」
ATR_b405_119,bgm,「――――」
ATR_b405_120,bgm,「わたしはナツキではありません。アトリです、詩菜様」
ATR_b405_121,bgm,「……」
ATR_b405_122,bgm,「はい、ここにいます詩菜様」
ATR_b405_123,bgm,「いいえ、ちがいます」
ATR_b405_124,bgm,「マスターを手助けするのが、わたしの存在理由です。それだけです」
ATR_b405_125,bgm,「この子とは……わたし？？」
ATR_b405_126,bgm,「聞こえています」
ATR_b405_127,bgm,「はい、います」
ATR_b405_128,bg,「発音が不明瞭で聞き取れませんでした」
ATR_b405_129,bg,「かしこまりました、詩菜様」
ATR_b405_130,bg,「……直後、詩菜様は息を引き取りました」
ATR_b405_131,ev,「夏生さん？」
ATR_b405_132,ev,「はい……学習しました。詩菜様は、あの時わたしを、こんな風に抱いてくれましたので」
ATR_b405_133,ev,「詩菜様がおっしゃってた“新しいマスター”は夏生さんで間違いなかったですよね」
ATR_b405_134,ev,「……あの時、詩菜様はわたしを抱きながら、“この子が新しいマスター”と言っていたので、大変混乱しました」
ATR_b405_135,ev,「でもわたしは高性能なので、きっと夏生さんの事を指しているんだろうとも推測していましたよ。ムフン」
ATR_b405_136,bg,「……そう……なんですか。あなたが……」
ATR_b405_137,bg,「さっき、海の中で出逢った時から、そんな気がしていました。やっぱりそうだったんですね」
ATR_b405_138,ev,「えへへ……」
ATR_b405_139,bg,「？」
ATR_b405_140,bg,「ここは……」
ATR_b405_141,ev,「…………」
ATR_b405_142,ev,「ちがいます。……ここで詩菜様を待つ事です」
ATR_b405_143,bg,「……どうしてここへ連れてきたんですか？」
ATR_b405_144,bg,「無理じゃないですか。ここでいくら待ったって、詩菜様は来ません」
ATR_b405_145,bg,「夏生さんはお節介です……こんなの悲しくなるだけです」
ATR_b405_146,bg,「わたしと出逢うより前から……？」
ATR_b405_147,bg,「……」
ATR_b405_148,bg,「…………考えた事もありませんでした」
ATR_b405_149,bg,「……」
ATR_b405_150,bg,「ですが、詩菜様はわたしを憎んでいました……」
ATR_b405_151,bg,「…………ぐすっ」
ATR_b405_152,bg,「そんなの今更分かったって……悲しいだけです」
ATR_b405_153,bg,「……昔から……悲しい事ばかり。わたしは“悲しみ”しか知りません……」
ATR_b405_154,bg,「“喜び”をですか……？」
ATR_b405_155,bg,「……ぅぅ……ひっく…………ひっく…………」
ATR_b405_156,bg,「詩菜様と過ごした時間は……幸せだったんですね……だからこんなに悲しいんですね……」
ATR_b405_157,bg,「もっと……ひっく……早く気づけてたら……えぐ……」
ATR_b405_158,bg,「やっぱりわたしは、どうしようもないポンコツですっ。うわーーーーーーーーーーーん…………！！！！」
ATR_b405_159,bgm,「ぐすっ……少々お待ちください。呼吸を整えますから……ぐすん」
ATR_b405_160,bg,「オホン…………では、歌います」
ATR_b405_161,bg,「うっく……ひっく…………」
ATR_b405_162,bg,「わたし……夏生さんが好き」
ATR_b405_163,bg,「夏生さんが言ってくれたのと同じ……“好き”」
ATR_b405_164,bg,「だって……もう……終わっちゃうから……ひっく……」
ATR_b405_165,bg,「わたし死にたくないです！夏生さんと……もっとずっと一緒にいたいですっ」
ATR_b405_166,bgm,「うわぁぁあああああああぁぁぁぁ………………ん！！！」
ATR_b405_167,bgm,「心がなければ、こんな風に思わずに済んだのに」
ATR_b405_168,bgm,「好きじゃなければ、辛くなんてなかったのに……」
ATR_b406_001,bgm,「ぐすん……ずずっ……」
ATR_b406_002,bgm,「……最近、めそめそ泣いてばかりです」
ATR_b406_003,bgm,「……自制を覚えなければ」
ATR_b406_004,bgm,「それでは動物と変わらないのでは。わたしはテクノロジーの粋を集めて生み出された知性の塊なのですよ」
ATR_b406_005,bgm,「例え心が芽生えようと、わたしは物！物である事にプライドがあるのです！」
ATR_b406_006,bgm,「はうっ！？　な、なんで急にそういう……不意打ちは卑怯です……あぅあぅ」
ATR_b406_007,bgm,「へへーん、わたしの勝ちですー♪」
ATR_b406_008,bgm,「ちがいますぅ、わたしの方がもっと好きですぅ」
ATR_b406_009,bgm,「わたしです。わたしは夏生さんが、こぉぉぉぉ～～～～～～んなに好きですから！」
ATR_b406_010,bgm,「むむむー……わたしなんて、こぉぉぉぉぉ～～～～～～～～…………」
ATR_b406_011,bgm,「～～～～んなくら……」
ATR_b406_012,bg,「…………」
ATR_b406_013,bg,「夏生さん……？　はれれ？どうしたんですか、シリアスな顔して……」
ATR_b406_014,bg,「……」
ATR_b406_015,bg,「……わたし……夏生さんに伝えたい事があって……」
ATR_b406_016,bg,「……夏生さんが海の中の……想い出の場所へ連れてってくれて……そこで…………」
ATR_b406_017,bg,「……わたしはちゃんと伝えましたか？」
ATR_b406_018,bg,「えっ……そ、そうですか……えへへ照れるなぁもじもじ」
ATR_b406_019,bg,「はえっ！？わたしどんな伝え方したんですか！！？」
ATR_b406_020,bg,「……そそ、そんな事までっ……」
ATR_b406_021,bg,「……」
ATR_b406_022,bg,「……ほんとです？ねつ造してませんかそれ？」
ATR_b406_023,bg,「むー、さすがの頭脳プレーです。あやうく騙されるところでした……」
ATR_b406_024,bgm,「まだお昼ですよ。寝るには早いです」
ATR_b406_025,bgm,「はうっ……そ、その時考えます」
ATR_b406_026,bgm,「……なんなんでしょう、このもにょもにょする感情。夏生さんにくっつきたいのに……上手くできません……」
